customerID,BeginDate,EndDate,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
4983-CCWMC,2019-11-01,No,Month-to-month,Yes,Mailed check,69.6,223.42
9103-CXVOK,2020-01-01,No,Month-to-month,No,Electronic check,19.75,21.53
2896-TBNBE,2016-10-01,No,One year,No,Electronic check,80.8,3393.6
4797-AXPXK,2019-12-01,No,Month-to-month,Yes,Electronic check,60.0,120.0
5229-PRWKT,2019-03-01,No,Month-to-month,Yes,Electronic check,86.55,971.09
6982-UQZLY,2019-10-01,No,Month-to-month,Yes,Mailed check,20.85,85.9
2522-WLNSF,2017-04-01,No,One year,No,Bank transfer (automatic),64.2,2204.63
3841-CONLJ,2020-01-01,No,Month-to-month,No,Electronic check,35.0,35.0
5057-LCOUI,2016-10-01,No,Month-to-month,Yes,Electronic check,50.75,2030.0
0193-ESZXP,2014-12-01,2017-05-01,One year,Yes,Credit card (automatic),105.5,3059.5
4475-NVTLU,2016-05-01,No,Two year,No,Electronic check,19.2,872.64
4369-HTUIF,2019-07-01,No,Month-to-month,Yes,Bank transfer (automatic),85.15,596.05
9386-LDCZR,2016-07-01,No,One year,Yes,Credit card (automatic),90.65,3897.95
9585-KKMFD,2016-09-01,2018-07-01,Two year,Yes,Mailed check,20.0,440.0
5399-ZIMKF,2019-09-01,No,Month-to-month,Yes,Electronic check,74.65,395.65
0336-KXKFK,2014-02-01,No,Two year,Yes,Credit card (automatic),61.2,4406.4
5619-XZZKR,2019-10-01,No,One year,No,Mailed check,19.95,86.18
3948-FVVRP,2019-05-01,No,Month-to-month,No,Mailed check,54.8,508.0
5327-XOKKY,2014-02-01,No,Two year,Yes,Credit card (automatic),73.45,5341.28
0983-TATYJ,2017-05-01,No,One year,Yes,Mailed check,51.45,1697.85
1813-JYWTO,2014-02-01,No,Two year,No,Bank transfer (automatic),80.45,6255.79
0156-FVPTA,2018-01-01,2019-10-01,Month-to-month,Yes,Electronic check,54.2,1138.2
1984-FCOWB,2014-02-01,2016-09-01,One year,Yes,Electronic check,109.5,3394.5
0654-HMSHN,2018-01-01,No,Month-to-month,No,Electronic check,104.4,2610.0
6719-OXYBR,2018-11-01,No,Month-to-month,No,Electronic check,85.3,1279.5
3312-ZWLGF,2017-09-01,No,Month-to-month,Yes,Electronic check,79.3,2437.68
6476-YHMGA,2018-11-01,No,Month-to-month,No,Bank transfer (automatic),76.5,1147.5
5287-QWLKY,2014-02-01,2016-06-01,Month-to-month,Yes,Credit card (automatic),105.1,2942.8
0795-XCCTE,2014-02-01,No,Two year,No,Bank transfer (automatic),25.4,1938.53
0168-XZKBB,2018-07-01,No,Month-to-month,Yes,Electronic check,86.85,1650.15
3785-NRHYR,2020-01-01,No,Month-to-month,No,Mailed check,19.65,19.85
5196-SGOAK,2019-12-01,No,Month-to-month,Yes,Electronic check,75.7,160.48
4537-DKTAL,2019-12-01,No,Month-to-month,No,Electronic check,45.55,91.1
7072-MBHEV,2019-03-01,No,Month-to-month,Yes,Credit card (automatic),78.1,893.46
5602-BVFMK,2019-02-01,No,One year,No,Mailed check,19.3,240.86
6297-NOOPG,2014-04-01,No,Two year,Yes,Electronic check,110.5,7735.0
1891-UAWWU,2018-04-01,No,Month-to-month,No,Electronic check,90.8,2157.41
8204-TIFGJ,2018-03-01,No,Month-to-month,Yes,Bank transfer (automatic),20.3,466.9
8050-DVOJX,2016-01-01,No,Two year,No,Credit card (automatic),81.35,4145.6
6108-OQZDQ,2019-08-01,No,Month-to-month,Yes,Electronic check,97.95,587.7
0363-QJVFX,2017-04-01,2019-02-01,Month-to-month,Yes,Credit card (automatic),108.15,2474.47
8903-XEBGX,2019-12-01,No,Month-to-month,Yes,Electronic check,55.3,110.6
8169-SAEJD,2014-05-01,No,Two year,No,Credit card (automatic),56.55,4253.13
9840-DVNDC,2019-04-01,No,Month-to-month,Yes,Credit card (automatic),80.5,885.5
1089-XZWHH,2018-02-01,No,Two year,Yes,Mailed check,19.7,472.8
2325-WINES,2017-06-01,No,One year,Yes,Credit card (automatic),104.05,3329.6
6064-ZATLR,2017-11-01,No,Two year,No,Bank transfer (automatic),52.85,1455.49
3096-JRDSO,2017-09-01,No,Month-to-month,Yes,Bank transfer (automatic),104.3,3236.43
7824-PANSQ,2015-04-01,No,Month-to-month,No,Bank transfer (automatic),80.65,4724.48
8042-JVNFH,2019-11-01,No,Month-to-month,Yes,Mailed check,71.35,214.05
9648-BCHKM,2018-08-01,No,Two year,Yes,Credit card (automatic),24.65,443.7
2888-ADFAO,2016-03-01,No,Two year,Yes,Bank transfer (automatic),21.3,1001.1
8707-HOEDG,2014-04-01,2015-11-01,Two year,Yes,Electronic check,110.2,2093.8
3374-LXDEV,2018-09-01,2019-11-01,Month-to-month,No,Electronic check,89.4,1251.6
4072-IPYLT,2017-02-01,No,Month-to-month,No,Credit card (automatic),51.05,1911.31
7167-PCEYD,2014-07-01,No,Two year,Yes,Mailed check,19.8,1326.6
4936-YPJNK,2019-04-01,No,Month-to-month,Yes,Mailed check,19.9,199.0
1580-BMCMR,2018-07-01,No,Month-to-month,Yes,Electronic check,87.3,1758.22
4817-KEQSP,2014-03-01,No,Two year,No,Bank transfer (automatic),19.85,1409.35
6408-WHTEF,2014-02-01,No,Two year,Yes,Mailed check,89.4,7080.48
9251-AWQGT,2016-02-01,No,Two year,No,Mailed check,20.0,960.0
8749-CLJXC,2020-01-01,No,Month-to-month,No,Mailed check,20.05,20.05
7989-VCQOH,2018-08-01,No,Month-to-month,No,Electronic check,83.25,1498.5
5049-GLYVG,2019-09-01,No,Month-to-month,No,Mailed check,20.6,110.21
4199-QHJNM,2014-07-01,No,Two year,No,Bank transfer (automatic),102.9,6894.3
8882-TLVRW,2014-05-01,No,Two year,No,Mailed check,39.1,2967.69
5883-GTGVD,2018-06-01,No,Month-to-month,Yes,Electronic check,99.95,2058.97
5135-GRQJV,2014-02-01,No,Two year,Yes,Mailed check,114.5,8244.0
2384-OVPSA,2016-12-01,No,Two year,No,Mailed check,20.2,767.6
1371-WEPDS,2016-10-01,No,One year,No,Electronic check,55.8,2232.0
3580-GICBM,2015-01-01,No,Two year,Yes,Mailed check,24.2,1476.2
4817-QRJSX,2019-03-01,No,Month-to-month,Yes,Credit card (automatic),81.0,891.0
9730-DRTMJ,2017-06-01,No,One year,Yes,Credit card (automatic),72.8,2352.9
4686-UXDML,2018-05-01,No,Month-to-month,Yes,Credit card (automatic),99.85,2180.72
3349-ANQNH,2015-03-01,No,One year,Yes,Electronic check,99.5,5870.5
2398-YPMUR,2018-09-01,No,Month-to-month,Yes,Electronic check,70.15,1192.55
0932-YIXYU,2016-03-01,No,Two year,No,Credit card (automatic),20.25,980.3
7480-SPLEF,2014-05-01,No,Two year,Yes,Bank transfer (automatic),26.0,1794.0
7636-XUHWW,2019-12-01,No,Month-to-month,Yes,Credit card (automatic),19.9,41.79
1431-CYWMH,2018-04-01,No,Month-to-month,No,Bank transfer (automatic),19.05,431.67
5937-EORGB,2018-11-01,No,Month-to-month,Yes,Electronic check,96.5,1461.97
6349-JDHQP,2015-09-01,No,Two year,No,Credit card (automatic),19.85,1157.26
5539-HIVAK,2017-10-01,No,Month-to-month,No,Mailed check,25.7,719.6
5847-MXBEO,2018-04-01,No,One year,No,Mailed check,20.3,482.33
9985-MWVIX,2019-10-01,No,Month-to-month,Yes,Mailed check,70.15,294.63
4583-PARNH,2018-10-01,No,Month-to-month,Yes,Electronic check,91.55,1611.28
1116-FRYVH,2016-02-01,No,Two year,No,Mailed check,39.4,1910.11
1421-HCERK,2017-08-01,No,Month-to-month,Yes,Bank transfer (automatic),105.7,3171.0
9633-XQABV,2019-11-01,No,Month-to-month,Yes,Electronic check,70.25,225.5
0716-BQNDX,2015-05-01,No,Two year,No,Electronic check,93.75,5450.62
1265-XTECC,2014-02-01,2017-12-01,One year,Yes,Credit card (automatic),96.55,4441.3
1183-CANVH,2018-03-01,No,One year,No,Bank transfer (automatic),60.0,1380.0
1972-XMUWV,2014-09-01,No,Two year,Yes,Credit card (automatic),59.8,4042.48
8679-LZBMD,2016-06-01,No,One year,Yes,Bank transfer (automatic),90.65,3988.6
3407-JMJQQ,2014-03-01,No,Two year,Yes,Bank transfer (automatic),109.0,7739.0
6252-DFGTK,2017-01-01,2019-03-01,One year,No,Credit card (automatic),68.1,1894.54
1539-LNKHM,2019-02-01,No,Month-to-month,No,Mailed check,20.4,254.59
8645-KOMJQ,2014-05-01,No,Two year,Yes,Bank transfer (automatic),81.95,5654.55
0289-IVARM,2017-03-01,No,Month-to-month,No,Electronic check,60.55,2331.18
9761-XUJWD,2019-09-01,No,Month-to-month,Yes,Bank transfer (automatic),65.6,328.0
4057-FKCZK,2015-04-01,2016-08-01,Two year,No,Bank transfer (automatic),82.5,1320.0
4291-TPNFG,2014-02-01,2015-01-01,Two year,Yes,Bank transfer (automatic),82.3,905.3
6087-YPWHO,2014-02-01,No,Two year,No,Mailed check,68.15,5054.0
3090-QFUVD,2020-01-01,No,Month-to-month,No,Credit card (automatic),20.3,20.3
2237-ZFSMY,2016-09-01,No,One year,Yes,Electronic check,95.55,3917.55
1722-LDZJS,2015-09-01,2017-04-01,One year,No,Credit card (automatic),20.2,383.8
1818-ESQMW,2017-11-01,No,Month-to-month,Yes,Electronic check,89.2,2408.4
4871-JTKJF,2019-11-01,No,Month-to-month,Yes,Electronic check,69.65,208.95
1415-YFWLT,2019-12-01,No,Month-to-month,Yes,Electronic check,89.3,183.96
7401-RUBNK,2018-08-01,No,Month-to-month,No,Electronic check,74.8,1427.18
0506-YLVKJ,2016-04-01,No,Two year,Yes,Mailed check,20.2,929.2
8661-BOYNW,2014-02-01,No,Two year,Yes,Credit card (automatic),84.4,6259.1
6711-VTNRE,2016-11-01,No,Month-to-month,Yes,Electronic check,87.55,3721.75
4815-GBTCD,2019-10-01,No,Month-to-month,Yes,Electronic check,25.15,109.65
2805-AUFQN,2018-01-01,No,Two year,No,Credit card (automatic),19.8,495.0
0980-PVMRC,2016-10-01,No,Month-to-month,Yes,Electronic check,50.85,2034.0
7233-DRTRF,2014-11-01,2019-03-01,Month-to-month,Yes,Electronic check,102.4,5324.8
3500-RMZLT,2018-08-01,No,Month-to-month,Yes,Mailed check,96.3,1733.4
3873-NFTGI,2018-12-01,No,Month-to-month,Yes,Credit card (automatic),55.5,815.85
1162-ECVII,2014-02-01,No,Two year,Yes,Bank transfer (automatic),109.75,7902.0
7048-GXDAY,2016-11-01,No,Month-to-month,Yes,Electronic check,106.4,4149.6
8571-ZCMCX,2016-03-01,No,Two year,Yes,Credit card (automatic),60.0,2989.2
1169-WCVAK,2018-07-01,No,Month-to-month,Yes,Credit card (automatic),88.8,1720.94
4548-SDBKE,2019-06-01,2020-01-01,Month-to-month,Yes,Electronic check,85.2,596.4
8066-POXGX,2018-11-01,No,Month-to-month,Yes,Electronic check,35.1,526.5
7129-CAKJW,2018-09-01,No,Month-to-month,No,Bank transfer (automatic),80.05,1360.85
8695-ARGXZ,2017-04-01,No,Month-to-month,Yes,Electronic check,75.55,2568.7
3570-YUEKJ,2016-08-01,No,Month-to-month,Yes,Electronic check,49.55,2081.1
4143-OOBWZ,2019-05-01,No,Month-to-month,Yes,Electronic check,81.3,804.87
1555-HAPSU,2014-03-01,No,Two year,No,Credit card (automatic),23.9,1696.9
1697-NVVGY,2018-07-01,No,Month-to-month,No,Bank transfer (automatic),66.4,1299.45
7854-EKTJL,2019-08-01,No,Month-to-month,Yes,Electronic check,19.6,128.18
8464-EETCQ,2015-05-01,2019-01-01,Two year,No,Credit card (automatic),18.8,827.2
2419-FSORS,2014-02-01,No,Two year,Yes,Electronic check,108.4,7804.8
8132-YPVBX,2019-08-01,No,Month-to-month,Yes,Mailed check,85.95,515.7
9102-IAYHT,2018-05-01,No,Month-to-month,Yes,Electronic check,85.45,1902.12
6754-LZUKA,2015-01-01,2017-04-01,Two year,No,Bank transfer (automatic),80.9,2184.3
3422-LYEPQ,2019-10-01,No,Month-to-month,Yes,Electronic check,71.0,284.0
8099-MZPUJ,2016-02-01,No,Two year,No,Credit card (automatic),111.8,5366.4
0787-LHDYT,2018-10-01,No,Month-to-month,Yes,Credit card (automatic),20.6,329.6
2642-DTVCO,2019-01-01,No,Month-to-month,Yes,Electronic check,85.05,1127.76
0374-IOEGQ,2019-11-01,No,Month-to-month,No,Electronic check,44.6,141.83
4361-JEIVL,2019-11-01,No,Month-to-month,Yes,Electronic check,44.4,133.2
3197-NNYNB,2014-09-01,No,Two year,No,Credit card (automatic),105.1,7173.08
3396-DKDEL,2014-04-01,No,Two year,Yes,Credit card (automatic),115.15,8624.74
1752-OZXFY,2015-02-01,No,One year,Yes,Mailed check,59.8,3588.0
9066-QRSDU,2014-05-01,No,One year,Yes,Electronic check,26.3,1814.7
9112-WSNPU,2017-03-01,No,Month-to-month,No,Electronic check,70.55,2469.25
9867-NNXLC,2018-04-01,No,Month-to-month,Yes,Mailed check,20.05,467.57
5321-NTRKC,2014-08-01,2018-01-01,Two year,No,Bank transfer (automatic),79.85,3306.59
1363-TXLSL,2019-11-01,No,Month-to-month,Yes,Electronic check,70.3,210.9
9507-EXLTT,2019-09-01,No,Month-to-month,Yes,Bank transfer (automatic),79.35,396.75
3161-GETRM,2017-04-01,No,Month-to-month,Yes,Credit card (automatic),90.05,3061.7
0402-OAMEN,2014-02-01,2016-08-01,Two year,No,Bank transfer (automatic),24.45,784.85
6933-VLYFX,2017-07-01,No,One year,No,Electronic check,59.95,1858.45
6754-WKSHP,2017-08-01,No,One year,No,Bank transfer (automatic),25.35,760.5
9846-GKXAS,2019-03-01,No,Month-to-month,Yes,Bank transfer (automatic),90.8,1048.74
6017-PPLPX,2018-03-01,No,Month-to-month,Yes,Electronic check,70.45,1620.35
4976-LNFVV,2018-07-01,No,Month-to-month,Yes,Credit card (automatic),34.3,651.7
5055-MGMGF,2014-09-01,2014-12-01,Month-to-month,Yes,Electronic check,105.05,315.15
4641-FROLU,2017-08-01,No,Two year,No,Mailed check,19.3,579.0
2862-JVEOY,2019-08-01,No,One year,No,Mailed check,19.15,119.5
2969-QWUBZ,2019-12-01,No,Month-to-month,No,Electronic check,51.4,102.8
9822-BIIGN,2015-09-01,No,Month-to-month,No,Electronic check,71.85,3808.05
2077-MPJQO,2019-07-01,No,Month-to-month,Yes,Electronic check,75.4,570.02
1534-OULXE,2015-01-01,2016-06-01,One year,Yes,Bank transfer (automatic),49.7,844.9
7136-RVDTZ,2014-03-01,2016-10-01,One year,Yes,Electronic check,45.25,1402.75
2971-SGAFL,2019-01-01,No,Month-to-month,Yes,Electronic check,78.75,1074.94
1480-IVEVR,2017-03-01,No,One year,Yes,Bank transfer (automatic),81.6,2856.0
2905-KFQUV,2019-12-01,No,Month-to-month,Yes,Credit card (automatic),70.4,150.66
4581-SSPWD,2019-10-01,No,Month-to-month,Yes,Electronic check,75.8,303.2
3370-HXOPH,2019-11-01,No,Month-to-month,No,Electronic check,76.1,228.3
9391-YZEJW,2014-12-01,2018-07-01,One year,Yes,Bank transfer (automatic),94.0,4244.1
9958-MEKUC,2014-02-01,No,Two year,No,Credit card (automatic),103.95,8008.31
0281-CNTZX,2014-11-01,No,Two year,Yes,Bank transfer (automatic),19.95,1269.42
6927-WTFIV,2018-04-01,No,Month-to-month,No,Credit card (automatic),71.3,1662.72
4118-CEVPF,2017-03-01,No,One year,Yes,Bank transfer (automatic),110.8,4033.12
3398-ZOUAA,2018-01-01,No,Month-to-month,Yes,Electronic check,69.1,1865.7
9114-VEPUF,2014-12-01,2018-07-01,One year,No,Electronic check,96.1,4380.24
7876-BEUTG,2018-11-01,No,Month-to-month,Yes,Mailed check,48.8,739.32
2338-BQEZT,2015-07-01,No,Month-to-month,Yes,Credit card (automatic),50.55,2808.05
9873-MNDKV,2019-03-01,No,Month-to-month,Yes,Mailed check,44.65,491.15
0378-NHQXU,2018-06-01,No,Month-to-month,No,Electronic check,88.25,1765.0
8241-JUIQO,2015-01-01,No,One year,No,Bank transfer (automatic),19.45,1186.45
2194-IIQOF,2014-03-01,No,Two year,No,Credit card (automatic),89.3,6340.3
4512-ZUIYL,2019-10-01,No,Month-to-month,No,Bank transfer (automatic),70.0,280.0
9631-RXVJM,2017-03-01,No,Two year,No,Mailed check,19.25,673.75
9584-EXCDZ,2018-09-01,No,Month-to-month,No,Bank transfer (automatic),70.5,1282.39
7969-AULMZ,2018-03-01,No,Month-to-month,Yes,Electronic check,97.35,2239.05
5093-FEGLU,2016-03-01,2019-12-01,Two year,No,Bank transfer (automatic),19.65,884.25
2621-UDNLU,2019-11-01,No,Month-to-month,No,Mailed check,20.85,62.55
7526-IVLYU,2019-11-01,No,Month-to-month,Yes,Mailed check,19.65,63.08
2428-HYUNX,2016-06-01,No,Two year,Yes,Credit card (automatic),19.35,851.4
9214-EKVXR,2020-01-01,No,Month-to-month,Yes,Mailed check,44.0,44.0
3410-MHHUM,2016-06-01,No,One year,No,Electronic check,94.4,4527.42
0568-ONFPC,2019-07-01,No,Month-to-month,Yes,Bank transfer (automatic),25.9,181.3
0733-VUNUW,2017-10-01,No,Month-to-month,Yes,Bank transfer (automatic),55.65,1620.53
4550-EVXNY,2019-12-01,No,Month-to-month,Yes,Electronic check,69.65,151.84
2122-YWVYA,2018-08-01,No,Month-to-month,Yes,Electronic check,75.4,1357.2
2968-SSGAA,2019-01-01,No,Month-to-month,Yes,Electronic check,100.6,1412.42
2296-DKZFP,2014-09-01,No,Two year,No,Bank transfer (automatic),71.0,4615.0
4844-JJWUY,2019-11-01,No,Month-to-month,Yes,Electronic check,86.0,281.22
6777-TGHTM,2015-05-01,2018-02-01,One year,Yes,Credit card (automatic),106.95,3529.35
8909-BOLNL,2019-11-01,No,One year,No,Mailed check,21.2,67.42
6603-YRDCJ,2017-05-01,No,Two year,Yes,Mailed check,61.05,2014.65
3538-WZPHD,2019-09-01,No,Month-to-month,Yes,Electronic check,29.6,156.88
3229-USWAR,2017-04-01,No,One year,Yes,Bank transfer (automatic),79.95,2854.22
2138-VFAPZ,2018-12-01,No,Two year,Yes,Mailed check,19.7,275.8
6131-JLWZM,2019-01-01,No,Month-to-month,Yes,Mailed check,20.3,266.54
4785-QRJHC,2016-03-01,No,One year,Yes,Bank transfer (automatic),59.9,2843.45
0269-XFESX,2018-03-01,No,One year,No,Mailed check,24.35,610.45
1709-EJDOX,2016-03-01,2019-02-01,Two year,No,Mailed check,19.75,691.25
4316-XCSLJ,2018-09-01,No,Month-to-month,Yes,Mailed check,50.3,855.1
8610-WFCJF,2015-11-01,2018-12-01,Month-to-month,Yes,Electronic check,95.6,3537.2
9693-XMUOB,2015-03-01,2016-04-01,Month-to-month,Yes,Electronic check,50.25,659.78
0383-CLDDA,2014-05-01,2018-11-01,Two year,Yes,Credit card (automatic),85.35,4701.08
4905-JEFDW,2019-02-01,No,One year,Yes,Electronic check,41.6,499.2
2709-UQGNP,2019-04-01,No,Month-to-month,Yes,Mailed check,51.65,532.0
3549-ZTMNH,2019-02-01,No,Two year,Yes,Bank transfer (automatic),24.0,290.88
7881-INRLC,2016-01-01,2017-10-01,Month-to-month,Yes,Credit card (automatic),100.85,2139.03
8033-ATFAS,2016-11-01,No,Month-to-month,Yes,Mailed check,59.85,2334.15
1635-NZATJ,2014-03-01,No,Two year,No,Credit card (automatic),25.45,1806.95
0562-HKHML,2014-03-01,2018-01-01,Two year,No,Credit card (automatic),23.9,1165.36
8277-RVRSV,2017-05-01,2018-10-01,One year,No,Credit card (automatic),24.15,410.55
9943-VSZUV,2014-07-01,2018-03-01,Month-to-month,Yes,Mailed check,75.7,3330.8
0117-LFRMW,2016-09-01,2017-05-01,Month-to-month,No,Bank transfer (automatic),40.2,321.6
6172-FECYY,2015-11-01,2017-03-01,Month-to-month,No,Electronic check,84.5,1352.0
7054-ENNGU,2019-05-01,No,Month-to-month,No,Mailed check,50.85,471.38
1455-HFBXA,2015-10-01,No,Two year,Yes,Credit card (automatic),91.6,5048.99
9402-CXWPL,2014-04-01,No,One year,No,Electronic check,98.9,7546.07
1628-BIZYP,2020-01-01,No,Month-to-month,Yes,Electronic check,85.0,85.0
1965-AKTSX,2018-11-01,No,Month-to-month,Yes,Electronic check,78.95,1184.25
0082-LDZUE,2020-01-01,No,Month-to-month,Yes,Mailed check,44.3,44.3
4786-UKSNZ,2019-12-01,No,Month-to-month,No,Mailed check,20.2,40.4
5343-SGUBI,2015-10-01,2017-07-01,One year,Yes,Mailed check,80.2,1751.57
0856-NAOES,2019-08-01,No,Month-to-month,No,Mailed check,60.9,401.94
1976-AZZPJ,2019-07-01,No,Month-to-month,No,Mailed check,34.2,239.4
7248-VZQLC,2015-11-01,2019-04-01,Month-to-month,Yes,Bank transfer (automatic),85.2,3563.06
6156-UZDLF,2017-12-01,No,One year,Yes,Credit card (automatic),87.15,2447.17
3099-OONVS,2018-01-01,No,Month-to-month,No,Electronic check,54.3,1452.53
9500-WBGRP,2014-05-01,No,Two year,Yes,Mailed check,19.1,1317.9
5183-KLYEM,2014-02-01,No,Two year,Yes,Credit card (automatic),112.75,8361.54
5144-PQCDZ,2019-10-01,No,Month-to-month,Yes,Mailed check,19.95,79.8
8514-VZHEB,2015-03-01,No,Two year,No,Mailed check,19.5,1208.03
6625-IUTTT,2014-07-01,No,Two year,No,Bank transfer (automatic),65.55,4391.85
9355-NPPFS,2017-12-01,No,Month-to-month,Yes,Electronic check,78.8,2171.73
0068-FIGTF,2017-11-01,No,One year,No,Mailed check,78.2,2111.4
5965-GGPRW,2014-02-01,No,Two year,No,Bank transfer (automatic),105.25,7578.0
8035-PWSEV,2019-08-01,No,Month-to-month,Yes,Electronic check,89.25,551.57
2236-HILPA,2014-12-01,No,Two year,No,Credit card (automatic),20.65,1280.3
1840-BIUOG,2018-06-01,No,One year,Yes,Electronic check,68.7,1374.0
1356-MKYSK,2019-08-01,No,Month-to-month,No,Credit card (automatic),78.65,476.62
6080-LNESI,2015-11-01,No,Two year,No,Mailed check,24.75,1337.99
1830-IPXVJ,2015-01-01,No,Two year,No,Credit card (automatic),19.75,1204.75
5828-DWPIL,2014-12-01,2020-01-01,Month-to-month,Yes,Electronic check,89.1,5435.1
8398-TBIYD,2014-02-01,2018-05-01,Two year,Yes,Bank transfer (automatic),84.7,4319.7
0011-IGKFF,2018-12-01,No,Month-to-month,Yes,Electronic check,98.0,1372.0
4192-GORJT,2019-08-01,No,Month-to-month,Yes,Electronic check,94.45,566.7
6496-SLWHQ,2019-10-01,No,Month-to-month,Yes,Electronic check,105.0,420.0
9912-GVSEQ,2017-09-01,2019-02-01,Month-to-month,Yes,Electronic check,93.85,1595.45
2931-FSOHN,2019-01-01,No,Month-to-month,Yes,Electronic check,59.9,778.7
9418-RUKPH,2016-12-01,2019-07-01,Two year,Yes,Mailed check,19.95,624.63
5383-MMTWC,2019-04-01,No,Month-to-month,Yes,Electronic check,84.0,840.0
9971-ZWPBF,2017-04-01,No,Month-to-month,Yes,Electronic check,108.9,3702.6
4712-AUQZO,2018-08-01,No,Month-to-month,No,Mailed check,33.6,616.9
9711-FJTBX,2015-06-01,No,One year,Yes,Mailed check,85.85,4855.68
2908-ZTPNF,2017-02-01,No,Month-to-month,Yes,Bank transfer (automatic),34.85,1367.51
7240-ETPTR,2019-02-01,2019-12-01,Month-to-month,Yes,Electronic check,48.75,492.38
2202-CUYXZ,2019-10-01,No,Month-to-month,Yes,Electronic check,84.85,339.4
5995-OIGLP,2019-01-01,No,Month-to-month,No,Mailed check,56.65,736.45
8421-WZOOW,2015-05-01,No,Month-to-month,Yes,Credit card (automatic),95.3,5540.74
6261-RCVNS,2016-04-01,2017-03-01,One year,No,Credit card (automatic),73.9,812.9
7951-QKZPL,2017-02-01,2019-01-01,Two year,Yes,Mailed check,24.5,619.85
1414-YADCW,2014-04-01,No,Two year,No,Bank transfer (automatic),84.6,5922.0
8756-RDDLT,2014-06-01,2015-03-01,Month-to-month,No,Electronic check,44.95,404.55
2862-PFNIK,2020-01-01,No,Month-to-month,Yes,Electronic check,24.7,27.17
5816-QVHRX,2017-01-01,No,Month-to-month,No,Credit card (automatic),100.3,4045.1
4430-YHXGG,2019-10-01,No,Month-to-month,Yes,Mailed check,25.45,103.84
6888-SBYAI,2020-01-01,No,Month-to-month,Yes,Mailed check,50.7,50.7
7395-XWZOY,2018-06-01,No,Month-to-month,Yes,Credit card (automatic),55.0,1100.0
7169-YWAMK,2014-02-01,2016-08-01,Two year,No,Bank transfer (automatic),68.4,2052.0
3640-PHQXK,2017-04-01,No,Month-to-month,Yes,Electronic check,89.9,3056.6
6877-LGWXO,2018-07-01,No,Month-to-month,No,Electronic check,78.55,1492.45
6859-RKMZJ,2019-03-01,No,Month-to-month,Yes,Bank transfer (automatic),55.05,635.83
2729-VNVAP,2017-05-01,No,Two year,No,Credit card (automatic),19.8,699.14
2957-JIRMN,2014-12-01,2018-09-01,One year,No,Electronic check,84.45,3838.25
2049-BAFNW,2020-01-01,No,Month-to-month,No,Mailed check,35.9,36.62
3842-QTGDL,2018-10-01,No,Month-to-month,No,Bank transfer (automatic),80.75,1408.28
7163-OCEQI,2018-04-01,No,One year,Yes,Mailed check,78.65,1816.82
9782-LGXMC,2016-01-01,No,Month-to-month,No,Bank transfer (automatic),61.75,3267.81
5975-BAICR,2017-02-01,No,One year,Yes,Credit card (automatic),63.7,2293.2
8019-ENHXU,2016-05-01,2017-12-01,Month-to-month,Yes,Electronic check,99.45,1889.55
5167-GBFRE,2019-07-01,No,Month-to-month,Yes,Bank transfer (automatic),25.2,176.4
9033-EOXWV,2018-12-01,2019-10-01,One year,No,Mailed check,74.05,807.15
4673-KKSLS,2017-07-01,No,Month-to-month,No,Electronic check,87.6,2878.54
4853-OITSN,2019-09-01,No,Month-to-month,Yes,Electronic check,89.15,445.75
9800-OUIGR,2014-08-01,No,Two year,No,Credit card (automatic),20.0,1412.4
1324-NLTJE,2018-07-01,2019-11-01,Month-to-month,No,Credit card (automatic),55.0,880.0
2324-EFHVG,2014-10-01,2019-07-01,Two year,Yes,Bank transfer (automatic),104.4,5950.8
7094-MSZAO,2019-04-01,No,Month-to-month,Yes,Credit card (automatic),20.05,202.5
1522-VVDMG,2019-05-01,No,Month-to-month,Yes,Electronic check,89.75,807.75
6907-CQGPN,2017-09-01,No,Month-to-month,No,Electronic check,34.3,994.7
0780-XNZFN,2015-05-01,No,Two year,No,Bank transfer (automatic),20.65,1177.05
0239-OXEXL,2016-04-01,2018-08-01,Month-to-month,No,Mailed check,84.25,2359.0
2675-IJRGJ,2015-09-01,No,Two year,No,Bank transfer (automatic),19.65,1145.59
7049-GKVZY,2018-09-01,No,One year,No,Credit card (automatic),79.85,1357.45
8577-QSOCG,2016-12-01,No,Two year,Yes,Mailed check,20.2,767.6
3721-CNZHX,2018-11-01,No,One year,No,Mailed check,19.8,314.82
0212-ISBBF,2018-04-01,No,Month-to-month,Yes,Electronic check,50.35,1196.32
9185-TQCVP,2018-11-01,No,Month-to-month,Yes,Electronic check,85.15,1290.02
3585-YNADK,2015-05-01,No,One year,No,Bank transfer (automatic),74.6,4422.29
5271-DBYSJ,2019-03-01,No,Month-to-month,Yes,Credit card (automatic),79.15,957.72
1099-GODLO,2020-01-01,No,Two year,No,Mailed check,20.35,20.76
6828-HMKWP,2019-02-01,No,Two year,No,Bank transfer (automatic),21.05,252.6
5567-WSELE,2019-07-01,2019-09-01,Month-to-month,Yes,Electronic check,94.6,200.55
1472-TNCWL,2017-02-01,No,Month-to-month,Yes,Electronic check,94.7,3409.2
8063-RJYNF,2018-06-01,No,Month-to-month,Yes,Electronic check,94.25,1941.55
0687-ZVTHB,2014-05-01,2016-10-01,One year,No,Credit card (automatic),72.45,2101.05
